movie_title,available_globally,viewing_hours,release_month,runtime,runtime_category,genre,language,country,imdb_rating,type,total_seasons,gn_drama,gn_action,gn_fantasy,gn_mystery,gn_talk-show,gn_unknown,gn_news,gn_war,gn_film-noir,gn_horror,gn_crime,gn_thriller,gn_romance,gn_musical,gn_reality-tv,gn_biography,gn_comedy,gn_short,gn_sci-fi,gn_western,gn_history,gn_adventure,gn_documentary,gn_music,gn_family,gn_adult,gn_game-show,gn_animation,gn_sport,lg_english,lg_other,lg_spanish,lg_japanese,lg_french,ct_united_states,ct_other,ct_united_kingdom,ct_japan,ct_france,type_encoded
MH370: The Plane That Disappeared: Limited Series,1,118900000,7,93,Feature Long,Unknown,Other,Other,6.848459594193473,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Queenmaker ,1,118600000,4,30,Short,Drama,Korean,South Korea,7.5,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Vikings: Valhalla,1,116500000,2,2,Short,"Action, Adventure, Drama","English, Latin",United States,7.3,series,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
Breaking Bad,0,116200000,1,49,Medium,"Crime, Drama, Thriller","English, Spanish",United States,9.5,series,5.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
Muted: Limited Series ,1,115800000,7,93,Feature Long,Unknown,Other,Other,6.836328966306811,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Lockwood & Co.,1,113600000,1,30,Short,"Action, Adventure, Drama",English,United Kingdom,7.4,series,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
You,1,107200000,9,45,Medium,"Crime, Drama, Romance",English,United States,7.7,series,5.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Breaking Bad,0,107000000,1,49,Medium,"Crime, Drama, Thriller","English, Spanish",United States,9.5,series,5.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
Suits (2011),1,106600000,7,93,Feature Long,Unknown,Other,Other,6.800328393223815,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Murdaugh Murders: A Southern Scandal,1,104600000,2,30,Short,"Documentary, Crime",English,United States,6.8,series,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Welcome to Eden ,1,104500000,5,1,Short,"Action, Drama, Sci-Fi",Spanish,Spain,5.6,series,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Breaking Bad,0,104300000,1,49,Medium,"Crime, Drama, Thriller","English, Spanish",United States,9.5,series,5.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
Lucifer,0,102800000,1,42,Medium,"Crime, Drama, Fantasy",English,United States,8.1,series,6.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
CoComelon,0,102300000,6,30,Short,"Animation, Family",English,"United States, United Kingdom",4.1,series,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
Café con aroma de mujer,0,101700000,11,60,Medium,"Drama, Romance",Spanish,Colombia,8.4,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Love to Hate You ,1,99900000,2,30,Short,"Comedy, Romance",Korean,South Korea,7.9,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
The Blacklist,0,99900000,9,43,Medium,"Crime, Drama, Mystery",English,United States,7.9,series,10.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Shadow and Bone,1,99500000,4,30,Short,"Action, Adventure, Drama",English,United States,7.5,series,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
The Unbroken Voice ,0,99000000,7,93,Feature Long,Unknown,Other,Other,6.842243647315053,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Designated Survivor,1,98500000,9,60,Medium,"Action, Drama, Mystery",English,United States,7.5,series,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
The Interest of Love: Limited Series ,1,97800000,7,93,Feature Long,Unknown,Other,Other,6.765893062448774,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Wrong Side of the Tracks ,0,97600000,5,30,Short,Drama,Spanish,Spain,6.9,series,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Minions: The Rise of Gru,0,96400000,7,87,Medium Long,"Animation, Adventure, Comedy","English, Vietnamese, Russian","United States, France",6.5,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc ",0,95800000,7,93,Feature Long,Unknown,Other,Other,6.829721708851402,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Blacklist,0,95700000,9,43,Medium,"Crime, Drama, Mystery",English,United States,7.9,series,10.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
That '90s Show: Part 1,1,95100000,7,93,Feature Long,Unknown,Other,Other,6.755327676870069,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
You,1,95000000,9,45,Medium,"Crime, Drama, Romance",English,United States,7.7,series,5.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
La Reina del Sur,0,94700000,2,378,Long,"Action, Crime, Drama","Spanish, Arabic, Russian, English","Mexico, United States, Spain, Colombia",7.9,series,3.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
All of Us Are Dead ,1,94600000,1,30,Short,"Action, Drama, Fantasy","Korean, English",South Korea,7.5,series,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
New Amsterdam (2018),0,94400000,7,93,Feature Long,Unknown,Other,Other,6.824243360773554,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Black Knight ,1,94300000,11,95,Feature Long,"Adventure, Comedy, Fantasy",English,United States,4.9,movie,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Breaking Bad,0,94300000,1,49,Medium,"Crime, Drama, Thriller","English, Spanish",United States,9.5,series,5.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
Obsession: Limited Series,1,94200000,7,93,Feature Long,Unknown,Other,Other,6.751805881677167,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Who Were We Running From?: Limited Series ,1,92900000,7,93,Feature Long,Unknown,Other,Other,6.746718844176308,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
La Reina del Sur,0,92500000,2,378,Long,"Action, Crime, Drama","Spanish, Arabic, Russian, English","Mexico, United States, Spain, Colombia",7.9,series,3.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
Hunger ,1,92300000,10,96,Feature Long,"Biography, Crime, Drama","English, Irish Gaelic","United Kingdom, Ireland",7.5,movie,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
Alice in Borderland ,1,92200000,12,50,Medium,"Action, Drama, Mystery",Japanese,Japan,7.7,series,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
CoComelon,0,91400000,6,30,Short,"Animation, Family",English,"United States, United Kingdom",4.1,series,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
Firefly Lane,1,91200000,2,30,Short,"Drama, Romance",English,United States,7.7,series,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Women at War: Limited Series ,1,90800000,7,93,Feature Long,Unknown,Other,Other,6.738501322059538,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Formula 1: Drive to Survive,1,90200000,3,1,Short,"Documentary, Sport","Arabic, English",United Kingdom,8.5,series,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
Sweet Tooth,1,89000000,6,30,Short,"Action, Adventure, Drama",English,United States,7.8,series,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
S.W.A.T. (2017),0,88600000,7,93,Feature Long,Unknown,Other,Other,6.801547347308187,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Murder Mystery,1,87900000,6,97,Feature Long,"Action, Comedy, Crime","English, French, Latin, Spanish","United States, Italy, Canada",6.0,movie,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
True Beauty ,0,87300000,12,31,Medium,"Comedy, Drama, Romance",Korean,South Korea,8.0,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Squid Game ,1,87200000,9,30,Short,"Action, Drama, Mystery","Korean, English, Urdu",South Korea,8.0,series,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
Little Angel,1,86200000,10,88,Medium Long,"Drama, Romance",German,Germany,6.6,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Manifest,0,86200000,9,43,Medium,"Drama, Mystery, Sci-Fi",English,United States,7.1,series,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Extraction,1,86100000,4,116,Feature Long,"Action, Thriller","English, Hindi, Bengali",United States,6.8,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Lucifer,0,86100000,1,42,Medium,"Crime, Drama, Fantasy",English,United States,8.1,series,6.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Lady Voyeur: Limited Series ,1,86000000,7,93,Feature Long,Unknown,Other,Other,6.719718414364061,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Woman of the Dead ,1,85400000,1,30,Short,"Crime, Drama, Mystery",German,Austria,6.8,series,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
The Law According to Lidia Poët ,1,85000000,2,30,Short,"Biography, Crime, Drama",Italian,Italy,7.4,series,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Florida Man: Limited Series,1,84600000,7,93,Feature Long,Unknown,Other,Other,6.714240066286213,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Lucifer,0,84400000,1,42,Medium,"Crime, Drama, Fantasy",English,United States,8.1,series,6.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Shahmaran ,1,83600000,1,30,Short,"Adventure, Drama, Fantasy",Turkish,Turkey,5.2,series,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Breaking Bad,0,83200000,1,49,Medium,"Crime, Drama, Thriller","English, Spanish",United States,9.5,series,5.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
The Last Kingdom: Seven Kings Must Die,1,83200000,4,111,Feature Long,"Action, Drama, History","English, Latin",United Kingdom,6.9,movie,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Selling Sunset,1,82800000,3,39,Medium,Reality-TV,English,United States,6.5,series,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
CoComelon,0,82500000,6,30,Short,"Animation, Family",English,"United States, United Kingdom",4.1,series,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
Suits (2011),1,82500000,7,93,Feature Long,Unknown,Other,Other,6.706022544169443,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Sam & Cat,0,82400000,6,30,Short,"Comedy, Drama, Family",English,United States,5.7,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Gilmore Girls,1,82100000,10,57,Medium,"Comedy, Drama",English,United States,8.2,series,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Sonic Prime,1,82100000,12,30,Short,"Animation, Action, Adventure","English, French, Japanese","United States, Canada, Japan",7.3,series,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1
Peppa Pig,0,81800000,8,45,Medium,"Animation, Short, Adventure","English, Welsh",United Kingdom,6.3,series,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
Manifest,0,81700000,9,43,Medium,"Drama, Mystery, Sci-Fi",English,United States,7.1,series,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Roald Dahl's Matilda The Musical,1,81000000,12,117,Feature Long,"Comedy, Drama, Family",English,"United Kingdom, United States",7.0,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
Better Call Saul,0,80800000,2,46,Medium,"Crime, Drama","English, Spanish, Vietnamese",United States,9.0,series,6.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1
Sing (2016),0,80500000,7,93,Feature Long,Unknown,Other,Other,6.76985119057207,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Hajime no Ippo: The Fighting! ,0,80300000,7,93,Feature Long,Unknown,Other,Other,6.769068569418092,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
All Quiet on the Western Front ,1,80000000,10,148,Long,"Action, Drama, War","German, French","Germany, United States, United Kingdom",7.8,movie,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
Sky High: The Series ,1,79700000,7,93,Feature Long,Unknown,Other,Other,6.695065848013748,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Alpha Males ,0,78200000,12,30,Short,Comedy,Spanish,Spain,7.4,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Record of Ragnarok ,0,78200000,6,24,Short,"Animation, Action, Adventure",Japanese,Japan,6.4,series,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
Chupa,1,77800000,4,95,Feature Long,"Action, Adventure, Drama",English,"United States, Mexico",5.5,movie,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Stranger Things,1,77800000,7,51,Medium,"Drama, Fantasy, Horror","Russian, English",United States,8.7,series,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
Paw Patrol: The Movie,0,77200000,8,86,Medium Long,"Animation, Action, Adventure",English,"Canada, United States",6.1,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
Sing 2,0,76600000,12,110,Feature Long,"Animation, Adventure, Comedy",English,"United States, Japan",7.4,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
The Crown,1,76300000,11,58,Medium,"Biography, Drama, History",English,United Kingdom,8.6,series,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Next in Fashion,1,75700000,1,50,Medium,Reality-TV,English,United States,7.3,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Gilmore Girls,1,75200000,10,57,Medium,"Comedy, Drama",English,United States,8.2,series,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Lucifer,0,75200000,1,42,Medium,"Crime, Drama, Fantasy",English,United States,8.1,series,6.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
The Boss Baby,0,75100000,3,97,Feature Long,"Animation, Adventure, Comedy","English, Spanish",United States,6.3,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
Treason: Limited Series,1,74300000,7,93,Feature Long,Unknown,Other,Other,6.673935076856337,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Trolls,0,73400000,11,92,Feature Long,"Animation, Adventure, Comedy",English,"United States, India",6.4,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
Blood Ties ,0,73300000,10,127,Long,"Action, Crime, Drama","English, Italian, Spanish","France, United States",6.5,movie,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
Money Heist: Part 1 ,1,73100000,7,93,Feature Long,Unknown,Other,Other,6.669239349932467,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Rough Diamonds,1,72800000,4,30,Short,"Crime, Drama, Thriller","Dutch, English, French, Yiddish, Hebrew",Belgium,7.2,series,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
Vincenzo ,1,72800000,2,52,Medium,"Action, Comedy, Crime",Korean,South Korea,8.4,series,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
The Walking Dead,0,72200000,10,44,Medium,"Drama, Horror, Thriller",English,United States,8.1,series,11.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
The Witcher,1,72200000,12,60,Medium,"Action, Adventure, Drama",English,"Poland, Hungary, United States, United Kingdom",8.0,series,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
Gabby's Dollhouse,1,71600000,1,1,Short,"Animation, Adventure, Comedy",English,United States,7.2,series,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
The Walking Dead,0,71600000,10,44,Medium,"Drama, Horror, Thriller",English,United States,8.1,series,11.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Carrossel,0,71300000,5,30,Short,"Adventure, Comedy, Drama",Portuguese,Brazil,6.7,series,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Gilmore Girls,1,71300000,10,57,Medium,"Comedy, Drama",English,United States,8.2,series,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Red Rose,1,71100000,2,30,Short,"Drama, Horror, Thriller",English,United Kingdom,6.4,series,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Fauda ,1,71000000,2,1,Short,"Action, Drama, Thriller","Hebrew, Arabic",Israel,8.3,series,4.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
New Amsterdam (2018),0,70600000,7,93,Feature Long,Unknown,Other,Other,6.73111144345015,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Gilmore Girls,1,69900000,10,57,Medium,"Comedy, Drama",English,United States,8.2,series,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Gilmore Girls,1,69800000,10,57,Medium,"Comedy, Drama",English,United States,8.2,series,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
The Blacklist,0,69700000,9,43,Medium,"Crime, Drama, Mystery",English,United States,7.9,series,10.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
