movie_title,available_globally,viewing_hours,release_month,runtime,runtime_category,genre,language,country,imdb_rating,type,total_seasons,gn_action,gn_documentary,gn_game-show,gn_animation,gn_music,gn_talk-show,gn_romance,gn_drama,gn_fantasy,gn_sport,gn_unknown,gn_war,gn_thriller,gn_musical,gn_short,gn_comedy,gn_mystery,gn_film-noir,gn_adult,gn_horror,gn_adventure,gn_biography,gn_history,gn_family,gn_reality-tv,gn_news,gn_crime,gn_western,gn_sci-fi,lg_english,lg_other,lg_spanish,lg_japanese,lg_french,ct_united_states,ct_other,ct_united_kingdom,ct_japan,ct_france
Attack on Titan: The Final Season Part 1 ,0,7500000,7,93,Feature Long,Unknown,Other,Other,6.500859877288205,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Black Lightning,0,7500000,1,43,Medium,"Action, Drama, Sci-Fi",English,United States,6.1,series,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Boruto: Naruto Next Generations ,0,7500000,4,23,Short,"Animation, Action, Adventure",Japanese,Japan,6.5,series,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Deliver Us from Evil (2014),0,7500000,7,93,Feature Long,Unknown,Other,Other,6.500859877288205,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Good Doctor ,0,7500000,8,38,Medium,"Drama, Romance",Korean,South Korea,8.0,series,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Good Morning, Verônica ",1,7500000,10,49,Medium,"Crime, Drama, Mystery",Portuguese,Brazil,7.5,series,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Killing Eve,0,7500000,4,42,Medium,"Action, Adventure, Drama","English, French, Spanish, Catalan, Russian, Polish, Romanian","United States, United Kingdom",8.1,series,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
Law School ,1,7500000,4,65,Medium Long,"Crime, Drama, Mystery",Korean,South Korea,8.0,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
LEGO Ninjago: Masters of Spinjitzu: Possession,0,7500000,7,93,Feature Long,Unknown,Other,Other,6.500859877288205,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
My Magic Pet Morphle,1,7500000,7,93,Feature Long,Unknown,Other,Other,6.423692281216174,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Power Rangers Beast Morphers,0,7500000,3,21,Short,"Action, Adventure, Comedy",English,United States,6.8,series,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Roman Empire: Commodus: Reign of Blood,1,7500000,7,93,Feature Long,Unknown,Other,Other,6.423692281216174,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
S.W.A.T. (2003),0,7500000,7,93,Feature Long,Unknown,Other,Other,6.500859877288205,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Spirit Riding Free: Riding Academy: Part 1,1,7500000,7,93,Feature Long,Unknown,Other,Other,6.423692281216174,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Spy Kids: All the Time in the World,0,7500000,7,93,Feature Long,Unknown,Other,Other,6.500859877288205,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Suburra: Blood on Rome ,1,7500000,10,30,Short,"Action, Crime, Drama",Italian,Italy,7.9,series,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
The Rational Life ,1,7500000,7,93,Feature Long,Unknown,Other,Other,6.423692281216174,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
The Vampire Diaries,0,7500000,9,43,Medium,"Drama, Fantasy, Horror",English,United States,7.7,series,8.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Trailer Park Boys,1,7500000,4,30,Short,"Comedy, Crime",English,Canada,8.6,series,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Tyler Perry's The Family That Preys,0,7500000,7,93,Feature Long,Unknown,Other,Other,6.500859877288205,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Van Helsing,1,7500000,5,131,Long,"Action, Adventure, Fantasy","English, Latin, Persian","United States, Czech Republic",6.1,movie,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
VIP (2019),0,7500000,7,93,Feature Long,Unknown,Other,Other,6.500859877288205,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
White House Down,0,7500000,6,131,Long,"Action, Drama, Thriller",English,United States,6.3,movie,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
American Hustle,0,7400000,12,138,Long,"Crime, Drama","English, Arabic","United States, China",7.2,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
Back to the Future (1985),0,7400000,9,102,Feature Long,Unknown,Other,Other,6.467802390306825,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Below Zero ,1,7400000,1,106,Feature Long,"Action, Drama, Thriller",Spanish,Spain,6.2,movie,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Cargo,1,7400000,5,105,Feature Long,"Drama, Horror, Sci-Fi","English, Aboriginal",Australia,6.3,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
CAT,1,7400000,12,30,Short,"Crime, Drama, Thriller",Punjabi,India,8.2,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Disconnect: The Wedding Planner,1,7400000,1,106,Feature Long,"Comedy, Romance",Other,Kenya,4.0,movie,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Girls Incarcerated,1,7400000,3,45,Medium,"Documentary, Reality-TV, Talk-Show",English,United States,7.3,series,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Green Mothers' Club ,1,7400000,4,1,Short,"Drama, Mystery",Korean,South Korea,7.1,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Green Snake ,1,7400000,11,99,Feature Long,"Drama, Fantasy",Cantonese,Hong Kong,7.2,movie,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Haikyu!! II ,0,7400000,7,93,Feature Long,Unknown,Other,Other,6.500455052652115,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Heartland (2007),0,7400000,7,93,Feature Long,Unknown,Other,Other,6.500455052652115,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Heartland (2007),0,7400000,7,93,Feature Long,Unknown,Other,Other,6.500455052652115,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Inception,0,7400000,7,148,Long,"Action, Adventure, Sci-Fi","English, Japanese, French","United States, United Kingdom",8.8,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
Keeping Up with the Kardashians,0,7400000,10,1,Short,"Family, Reality-TV","English, Spanish",United States,2.9,series,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Madam Secretary,0,7400000,9,5,Short,"Drama, Thriller",English,United States,7.8,series,6.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Nobody Sleeps in the Woods Tonight ,1,7400000,10,102,Feature Long,"Fantasy, Horror, Mystery",Polish,Poland,4.9,movie,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Octonauts & the Ring of Fire,1,7400000,3,72,Medium Long,Animation,Mandarin,"China, United Kingdom",6.5,movie,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Santa Clarita Diet,1,7400000,2,2,Short,"Comedy, Horror",English,United States,7.8,series,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Selena: The Series: Part 1,1,7400000,7,93,Feature Long,Unknown,Other,Other,6.423287456580084,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skull Island,1,7400000,6,30,Short,"Animation, Action, Adventure","English, Japanese",United States,6.6,series,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
The A List,1,7400000,8,25,Short,"Crime, Drama, Horror",English,United Kingdom,5.5,series,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
The Beast ,1,7400000,4,98,Feature Long,"Drama, Fantasy, Horror","French, Italian, English",France,5.7,movie,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
The Boss Baby: Get That Baby!,1,7400000,9,24,Short,"Animation, Short, Adventure",English,United States,4.9,movie,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
The Constant Gardener,0,7400000,8,129,Long,"Drama, Mystery, Romance","English, Italian, Swahili, German","United Kingdom, Germany, Kenya, France, United States, Switzerland",7.4,movie,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
This World Can't Tear Me Down ,1,7400000,6,30,Short,"Animation, Comedy, Drama",Italian,Italy,8.0,series,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Under Fire ,1,7400000,10,128,Long,"Drama, War","English, Spanish","United States, Mexico",7.0,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Altered Carbon,1,7300000,2,60,Medium,"Action, Drama, Sci-Fi","English, Spanish, Arabic, German",United States,7.9,series,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
Always a Witch ,1,7300000,2,1,Short,"Drama, Fantasy",Spanish,Colombia,6.3,series,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
American Murder: The Family Next Door,1,7300000,9,83,Medium Long,"Documentary, Crime",English,United Kingdom,7.2,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Aquí no hay quien viva (2003): Temporada 5,0,7300000,7,93,Feature Long,Unknown,Other,Other,6.5000502280160255,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Capitani,1,7300000,2,54,Medium,"Crime, Drama, Mystery",Luxembourgish,Luxembourg,6.6,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Everything Calls for Salvation ,1,7300000,10,38,Medium,"Comedy, Drama",Italian,Italy,7.039898370003241,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Indian Matchmaking,1,7300000,7,30,Short,"Documentary, Family, News",Hindi,"United States, India, United Kingdom",6.3,series,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Just Mercy,0,7300000,1,137,Long,"Biography, Crime, Drama",English,United States,7.6,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Kakegurui ,1,7300000,2,1,Short,"Animation, Drama, Mystery",Japanese,Japan,7.1,series,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Kuttey ,0,7300000,1,109,Feature Long,"Action, Comedy, Crime",Hindi,India,5.5,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Living with Yourself,1,7300000,10,2,Short,"Comedy, Drama, Sci-Fi",English,United States,7.2,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Love Hard,1,7300000,11,104,Feature Long,"Comedy, Romance",English,United States,6.3,movie,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Malibu Rescue: The Series,1,7300000,7,93,Feature Long,Unknown,Other,Other,6.4228826319439944,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Miniforce ,0,7300000,9,20,Short,"Animation, Action, Adventure",Korean,South Korea,4.8,series,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Naruto Shippuden ,0,7300000,10,24,Short,"Animation, Action, Adventure",Japanese,Japan,8.7,series,23.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Now, We Are Breaking Up ",0,7300000,11,30,Short,"Drama, Romance",Korean,South Korea,6.4,series,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Oggy Oggy,1,7300000,7,93,Feature Long,Unknown,Other,Other,6.4228826319439944,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
P.S. I Love You,0,7300000,12,126,Long,"Comedy, Drama, Romance",English,United States,7.0,movie,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Polly Pocket,0,7300000,7,22,Short,"Animation, Action, Adventure",English,"Canada, United States, Ireland",6.1,series,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Riverdance: The Animated Adventure,0,7300000,11,90,Medium Long,"Animation, Adventure, Comedy",English,"United Kingdom, Ireland, Canada, United States",5.5,movie,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Run Rabbit Run,0,7300000,6,100,Feature Long,"Horror, Thriller",English,Australia,5.0,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Spectral,1,7300000,12,107,Feature Long,"Action, Adventure, Sci-Fi","English, Russian, Romanian, Slovenian","United States, Hungary",6.3,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
The Clovehitch Killer,0,7300000,11,109,Feature Long,"Crime, Drama, Mystery",English,United States,6.5,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
The Protector ,1,7300000,9,111,Feature Long,"Action, Crime, Drama","Thai, English, Mandarin, Vietnamese","Thailand, United States, Hong Kong, France, Australia",7.0,movie,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
Velvet,0,7300000,12,43,Medium,"Drama, Romance",Spanish,Spain,8.1,series,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
When They See Us: Limited Series,1,7300000,7,93,Feature Long,Unknown,Other,Other,6.4228826319439944,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Working: What We Do All Day: Limited Series,1,7300000,7,93,Feature Long,Unknown,Other,Other,6.4228826319439944,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
All Hail King Julien,1,7200000,12,23,Short,"Animation, Short, Action",English,United States,7.1,series,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
American Made,0,7200000,9,115,Feature Long,"Action, Comedy, Crime","English, Spanish","United States, Japan, Colombia",7.1,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
Arctic (2018),0,7200000,7,93,Feature Long,Unknown,Other,Other,6.499645403379937,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Bruised,1,7200000,11,129,Long,"Drama, Sport",English,"United States, United Kingdom",6.2,movie,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Capturing the Killer Nurse,1,7200000,11,94,Feature Long,"Documentary, Crime",English,United Kingdom,6.4,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Cowboy Bebop,1,7200000,9,24,Short,"Animation, Action, Adventure",Japanese,"Japan, Canada",8.9,series,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Dive Club,1,7200000,9,30,Short,"Adventure, Drama, Family",English,Australia,6.2,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Fatal Affair,1,7200000,7,89,Medium Long,Thriller,English,United States,4.6,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Gotham,0,7200000,9,42,Medium,"Action, Crime, Drama","English, Russian, Italian, French, Spanish, Arabic",United States,7.8,series,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0
Inside the World’s Toughest Prisons,1,7200000,4,47,Medium,Documentary,English,United Kingdom,7.2,series,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Jackass 4.5,1,7200000,5,102,Feature Long,Comedy,Other,Other,6.17822942416306,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
No Good Nick: Part 1,1,7200000,7,93,Feature Long,Unknown,Other,Other,6.422477807307905,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
PAW Patrol,0,7200000,11,23,Short,"Animation, Adventure, Comedy",English,"United States, Canada",6.1,series,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Resurrection: Ertugrul ,0,7200000,7,93,Feature Long,Unknown,Other,Other,6.499645403379937,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Rich in Love ,1,7200000,3,105,Feature Long,Drama,English,United States,6.2,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Simon (2016),0,7200000,7,93,Feature Long,Unknown,Other,Other,6.499645403379937,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Star Trek: Enterprise,0,7200000,9,60,Medium,"Action, Adventure, Drama","English, Klingon",United States,7.5,series,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Star Trek: The Next Generation,0,7200000,9,44,Medium,"Action, Adventure, Drama","English, Klingon, French",United States,8.7,series,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
That Time I Got Reincarnated as a Slime ,0,7200000,9,25,Short,"Animation, Action, Adventure",Japanese,Japan,8.1,series,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
The Conjuring,0,7200000,7,112,Feature Long,"Horror, Mystery, Thriller","English, Latin",United States,7.5,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
The Girls at the Back ,1,7200000,9,30,Short,"Comedy, Drama",Spanish,Spain,7.6,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
The Imitation Game (2014),0,7200000,1,102,Feature Long,Unknown,Other,Other,6.408292402579586,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
The Light in Your Eyes ,1,7200000,2,60,Medium,"Comedy, Drama, Fantasy",Korean,South Korea,7.8,series,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
The Pirates: The Last Royal Treasure ,1,7200000,3,126,Long,"Action, Adventure, Comedy","Korean, Japanese",South Korea,6.1,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
The Secret of the Greco Family ,1,7200000,7,93,Feature Long,Unknown,Other,Other,6.422477807307905,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
